,tripduration,start_station_id,end_station_id,usertype,birth_year,gender,Hour,Month,Day of Week
9665,4.633333333333334,442,223,1,1985,0,20,11,0
9666,24.666666666666668,455,3166,1,1985,1,17,7,3
9667,15.166666666666666,3111,3123,1,1985,0,17,4,6
9668,11.05,167,477,1,1985,1,10,8,3
9669,9.066666666666666,478,498,1,1985,0,19,7,5
9670,13.183333333333334,479,3224,1,1985,0,15,9,5
9671,3.816666666666667,3088,3101,1,1985,0,12,4,5
9672,21.416666666666668,2003,3288,1,1985,0,17,7,4
9673,3.1333333333333333,2003,297,1,1985,0,13,11,5
9674,26.066666666666666,3668,229,1,1985,1,15,4,4
9675,18.016666666666666,3122,2002,1,1985,0,11,8,1
9676,8.533333333333333,3095,3087,1,1985,0,14,8,5
9677,9.166666666666666,3466,515,1,1985,0,17,9,1
9678,22.883333333333333,195,532,1,1985,1,16,11,3
9679,4.966666666666667,236,3463,1,1985,0,7,5,1
9680,11.566666666666666,460,3083,1,1985,1,13,9,1
9681,24.583333333333332,364,3113,1,1985,1,23,6,0
9682,18.433333333333334,161,528,1,1985,1,16,5,6
9683,3.566666666666667,243,416,1,1985,0,15,8,2
9684,6.016666666666667,441,484,1,1985,0,8,11,2
9685,24.266666666666666,3117,3078,1,1985,0,15,11,2
9686,16.366666666666667,536,161,1,1985,0,8,12,4
9687,14.833333333333334,3164,359,1,1985,0,14,4,1
9688,4.883333333333334,546,519,1,1986,0,8,8,2
9689,5.233333333333333,167,3233,1,1986,0,8,7,3
9690,10.333333333333334,376,3427,1,1986,0,18,4,6
9691,6.166666666666667,161,482,1,1986,1,11,12,3
9692,5.2,449,477,1,1986,0,9,5,1
9693,11.766666666666667,3282,3374,0,1986,0,16,8,1
9694,3.55,345,284,1,1986,0,18,10,2
9695,11.616666666666667,3164,500,1,1986,0,7,8,2
9696,18.083333333333332,363,531,1,1986,0,17,6,2
9697,11.183333333333334,507,505,1,1986,1,20,4,5
9698,9.066666666666666,3449,3093,1,1986,0,17,10,5
9699,30.916666666666668,3366,3366,1,1986,1,19,11,2
9700,7.566666666666666,3158,468,1,1986,0,13,5,1
9701,5.4,394,326,1,1986,0,19,3,3
9702,7.05,3351,3351,1,1986,1,17,1,2
9703,5.566666666666666,243,397,1,1986,0,19,5,4
9704,6.95,229,504,1,1986,0,12,10,0
9705,3.45,2012,461,1,1986,0,11,5,2
9706,32.333333333333336,3078,516,1,1986,0,8,10,1
9707,6.6,485,435,1,1986,0,16,5,3
9708,15.633333333333333,532,3427,1,1986,0,8,10,3
9709,22.5,432,3142,1,1987,0,9,4,0
9710,15.15,485,380,1,1987,1,12,8,5
9711,7.2,3142,3151,1,1987,0,9,4,6
9712,19.916666666666668,128,265,1,1987,1,22,8,1
9713,13.133333333333333,267,422,1,1987,0,22,3,3
9714,6.016666666666667,467,3361,1,1987,0,17,8,4
9715,12.55,2000,3409,1,1987,0,13,10,6
9716,38.8,3041,3477,1,1987,0,8,8,2
9717,12.966666666666667,265,410,1,1987,0,23,7,4
9718,29.5,258,258,1,1987,0,11,11,6
9719,9.633333333333333,537,3258,1,1987,0,8,6,4
9720,5.683333333333334,458,470,1,1987,0,15,11,4
9721,6.45,3356,508,1,1987,0,7,5,2
9722,21.266666666666666,468,444,1,1987,0,16,8,1
9723,6.666666666666667,146,3002,1,1987,0,10,3,6
9724,10.383333333333333,3151,3131,1,1987,1,17,9,1
9725,11.166666666666666,527,477,1,1987,0,14,5,3
9726,10.616666666666667,3555,3611,1,1987,1,10,4,0
9727,6.6,3585,344,1,1987,0,7,1,0
9728,4.483333333333333,439,251,1,1987,0,8,6,3
9729,28.716666666666665,3685,3685,0,1987,1,14,5,6
9730,17.35,3058,397,0,1987,0,12,7,6
9731,13.15,3093,3112,1,1987,0,11,3,6
9732,4.433333333333334,3530,3524,1,1987,0,13,5,2
9733,4.633333333333334,520,522,1,1987,0,10,6,3
9734,25.05,2008,72,1,1987,0,19,4,5
9735,6.916666666666667,3668,539,1,1988,1,18,5,6
9736,4.516666666666667,236,2003,1,1988,0,19,5,0
9737,16.383333333333333,361,3409,1,1988,0,14,5,6
9738,14.966666666666667,279,229,1,1988,0,18,5,2
9739,5.383333333333334,502,350,1,1988,0,16,6,6
9740,3.3666666666666667,3366,3350,1,1988,0,14,4,5
9741,16.233333333333334,2021,525,0,1988,0,16,5,5
9742,25.616666666666667,3437,388,1,1988,1,9,5,4
9743,34.416666666666664,515,315,1,1988,1,13,4,3
9744,5.866666666666666,3474,358,1,1988,0,21,12,6
9745,13.833333333333334,315,295,1,1988,1,7,7,3
9746,8.233333333333333,242,3429,1,1988,0,12,7,6
9747,10.566666666666666,3113,3076,1,1988,1,11,9,1
9748,34.416666666666664,3173,3244,1,1988,0,18,6,6
9749,5.516666666666667,380,435,1,1988,0,13,12,1
9750,17.166666666666668,3314,281,1,1988,1,8,7,2
9751,7.95,281,164,1,1988,1,16,5,4
9752,11.133333333333333,268,502,1,1989,1,13,11,5
9753,35.86666666666667,254,3445,1,1989,0,19,4,5
9754,5.066666666666666,237,496,1,1989,0,18,4,1
9755,9.2,259,340,1,1989,0,17,5,1
9756,6.183333333333334,536,537,1,1989,1,12,5,1
9757,11.916666666666666,267,357,1,1989,0,17,5,1
9758,7.883333333333334,343,430,1,1989,0,22,10,1
9759,10.35,528,477,1,1989,0,14,8,2
9760,6.5,492,491,1,1989,0,18,12,1
9761,6.933333333333334,325,167,1,1989,0,18,5,3
9762,5.5,3453,539,1,1989,1,9,7,5
9763,12.083333333333334,326,491,1,1989,0,9,8,4
9764,21.483333333333334,3659,2008,1,1989,1,18,3,4
9765,12.316666666666666,354,324,1,1989,1,8,1,3
9766,31.083333333333332,3155,459,1,1989,0,16,6,4
9767,6.583333333333333,312,341,1,1989,0,19,10,0
9768,3.95,3315,3409,1,1989,1,6,11,3
9769,29.266666666666666,3466,417,1,1989,0,18,10,2
9770,18.383333333333333,307,501,1,1989,0,16,9,1
9771,6.766666666666667,302,312,1,1989,1,8,2,3
9772,13.866666666666667,267,72,1,1989,0,12,12,6
9773,7.016666666666667,3002,260,1,1989,0,16,6,4
9774,13.416666666666666,525,536,1,1989,0,13,9,1
9775,14.8,3083,3087,1,1989,0,18,9,4
9776,11.633333333333333,2009,432,1,1989,0,21,5,2
9777,19.083333333333332,236,315,1,1989,0,18,11,2
9778,8.0,3372,3290,1,1989,0,19,6,3
9779,11.15,3167,3289,1,1989,1,22,10,0
9780,5.0,3112,3103,1,1990,1,18,2,2
9781,7.05,2003,476,1,1990,0,17,8,2
9782,11.066666666666666,349,402,1,1990,0,7,6,1
9783,44.666666666666664,369,3435,1,1990,0,13,10,2
9784,20.066666666666666,3118,471,1,1990,0,18,5,6
9785,7.166666666666667,546,359,1,1990,1,8,4,3
9786,13.516666666666667,383,330,1,1990,0,18,4,3
9787,11.333333333333334,3372,3134,1,1990,0,13,4,1
9788,3.3833333333333333,3463,253,1,1990,1,19,5,1
9789,8.7,496,537,1,1990,1,18,6,1
9790,12.483333333333333,450,486,1,1990,1,8,5,1
9791,5.65,3402,3455,1,1990,1,20,2,3
9792,4.483333333333333,305,2022,1,1990,0,8,5,3
9793,10.383333333333333,505,519,1,1990,0,12,5,3
9794,30.45,3086,3083,1,1990,0,19,2,3
9795,15.65,476,302,1,1990,1,7,2,2
9796,8.166666666666666,3397,392,1,1990,0,14,10,4
9797,35.016666666666666,3177,472,1,1990,0,8,10,3
9798,12.833333333333334,3372,3160,1,1991,1,20,8,1
9799,10.166666666666666,3082,373,1,1991,0,21,7,0
9800,4.483333333333333,3453,3076,0,1991,0,2,9,2
9801,3.933333333333333,509,212,1,1991,1,6,5,1
9802,4.35,319,534,1,1991,0,8,12,2
9803,19.633333333333333,380,523,1,1991,1,13,2,2
9804,19.25,479,426,1,1991,0,18,5,4
9805,7.816666666666666,458,402,1,1991,0,10,5,1
9806,4.383333333333334,439,483,1,1991,1,20,8,3
9807,12.983333333333333,3376,527,1,1991,1,19,12,2
9808,5.183333333333334,3158,3458,1,1991,1,6,6,0
9809,9.266666666666667,350,251,1,1992,1,20,8,1
9810,12.1,501,2022,1,1992,0,17,4,3
9811,6.55,359,3142,1,1992,0,13,2,2
9812,7.95,2003,3431,1,1992,0,7,11,1
9813,10.55,238,444,1,1992,0,9,10,3
9814,7.866666666666666,472,237,1,1992,0,15,7,4
9815,5.883333333333334,3355,2006,1,1992,0,16,11,3
9816,16.8,444,468,1,1992,1,17,7,3
9817,11.133333333333333,3382,3644,1,1992,0,21,3,5
9818,5.433333333333334,546,3463,1,1992,1,16,6,1
9819,6.816666666666666,448,447,1,1992,0,6,5,3
9820,7.316666666666666,72,468,1,1992,0,11,6,5
9821,4.633333333333334,3466,500,1,1992,0,8,6,4
9822,17.783333333333335,268,466,1,1992,1,8,5,0
9823,16.366666666666667,433,3467,1,1992,1,9,5,2
9824,3.3833333333333333,487,545,1,1992,0,9,11,3
9825,6.783333333333333,476,174,1,1992,0,11,4,5
9826,5.9,3260,358,1,1992,0,16,3,4
9827,6.45,317,483,1,1992,1,13,8,6
9828,7.066666666666666,412,408,1,1993,0,22,8,4
9829,4.933333333333334,505,546,1,1993,1,14,10,3
9830,23.816666666666666,3179,3113,1,1993,0,14,4,6
9831,21.016666666666666,390,3263,1,1993,1,20,5,0
9832,3.5833333333333335,3569,3584,1,1993,0,8,10,3
9833,23.116666666666667,486,377,0,1993,0,21,4,5
9834,6.95,349,432,1,1993,0,21,6,0
9835,8.533333333333333,3263,401,1,1993,1,17,9,1
9836,17.816666666666666,398,3382,1,1993,0,21,6,4
9837,21.566666666666666,389,3113,1,1993,0,23,10,4
9838,13.416666666666666,3288,3457,1,1993,0,5,6,3
9839,10.516666666666667,276,128,1,1993,0,22,7,4
9840,9.833333333333334,3256,257,1,1993,1,9,5,6
9841,7.2,167,474,1,1993,0,7,5,1
9842,8.85,305,527,1,1993,0,18,12,0
9843,8.883333333333333,3429,430,1,1993,0,9,12,4
9844,29.65,458,317,1,1994,0,16,4,5
9845,10.916666666666666,522,501,1,1994,0,12,9,4
9846,10.366666666666667,3516,3595,1,1994,0,22,3,5
9847,7.016666666666667,279,534,1,1994,1,8,5,3
9848,8.25,174,491,1,1994,1,8,11,3
9849,20.1,389,369,1,1994,0,21,10,1
9850,13.633333333333333,315,312,1,1994,1,18,7,0
9851,34.166666666666664,306,527,1,1994,1,16,9,4
9852,8.2,3435,417,1,1994,0,17,8,3
9853,7.916666666666667,236,476,1,1994,1,8,5,4
9854,27.066666666666666,481,418,1,1994,1,9,5,3
9855,11.916666666666666,450,3223,1,1994,0,8,7,4
9856,24.55,401,3050,1,1994,0,1,6,4
9857,33.083333333333336,3002,412,1,1994,0,19,4,5
9858,9.833333333333334,465,3132,1,1994,0,17,7,3
9859,12.75,458,3462,1,1994,0,21,4,3
9860,15.983333333333333,386,150,1,1994,0,12,5,1
9861,23.483333333333334,3293,454,1,1994,0,11,5,4
9862,64.1,3538,361,0,1995,1,13,5,5
9863,6.533333333333333,340,411,1,1995,0,22,4,5
9864,8.333333333333334,531,161,1,1995,0,15,11,3
9865,24.65,534,319,0,1995,1,13,7,6
9866,7.583333333333333,3096,3093,1,1995,1,13,5,0
9867,8.85,3255,491,1,1961,0,6,10,4
9868,19.15,3255,309,1,1965,0,5,3,0
9869,9.566666666666666,3255,513,1,1971,0,6,4,4
9870,8.283333333333333,3255,435,1,1985,0,15,5,4
9871,26.55,3255,312,1,1986,0,20,10,3
9872,5.95,490,528,1,1955,0,6,10,3
9873,7.166666666666667,168,357,1,1966,0,20,8,0
9874,20.65,168,3172,1,1968,0,23,5,2
9875,4.75,168,382,1,1979,1,9,6,4
9876,7.15,168,504,1,1983,0,15,7,3
9877,17.983333333333334,435,228,1,1969,1,13,5,3
9878,15.466666666666667,435,515,1,1980,0,15,3,6
9879,5.816666666666666,379,491,1,1957,0,9,8,3
9880,8.983333333333333,379,335,1,1975,0,4,5,3
9881,15.5,379,445,1,1990,0,17,3,3
9882,11.45,523,3431,1,1954,0,18,7,3
9883,39.05,523,3383,1,1985,1,17,11,3
9884,19.6,523,229,1,1986,0,18,9,2
9885,12.1,477,305,1,1948,0,6,4,4
9886,43.11666666666667,477,3427,1,1977,1,19,8,3
9887,17.766666666666666,514,327,1,1967,0,12,7,5
9888,8.45,514,523,1,1982,0,9,9,2
9889,19.966666666666665,459,459,1,1970,0,16,5,5
9890,16.55,459,426,1,1974,0,16,8,4
9891,5.05,459,3428,1,1978,0,18,8,1
9892,3.65,459,116,1,1989,0,20,8,3
9893,12.233333333333333,285,3224,1,1972,0,11,9,6
9894,5.816666666666666,285,432,1,1983,1,10,7,4
9895,5.983333333333333,285,445,1,1985,0,12,3,2
9896,13.833333333333334,285,3635,1,1988,1,15,10,5
9897,7.283333333333333,402,487,1,1984,0,19,4,3
9898,9.216666666666667,499,3134,1,1998,0,7,8,6
9899,17.883333333333333,499,519,1,1958,0,16,7,2
9900,9.383333333333333,499,3166,1,1973,1,9,6,0
9901,9.75,499,3378,1,1974,0,11,5,4
9902,36.18333333333333,499,3282,0,1976,1,15,10,5
9903,4.1,499,3165,1,1988,1,11,12,0
9904,4.266666666666667,368,347,1,1981,0,18,5,4
9905,12.05,368,276,1,1981,0,11,5,5
9906,3.1666666666666665,497,357,1,1963,1,8,11,2
9907,12.266666666666667,497,251,1,1983,1,18,6,5
9908,16.45,497,307,1,1986,0,15,10,4
9909,18.616666666666667,497,3155,0,1994,0,15,7,0
9910,6.816666666666666,284,358,1,1965,1,14,11,0
9911,12.466666666666667,293,487,1,1959,1,20,4,1
9912,6.433333333333334,293,312,1,1979,0,8,4,2
9913,8.2,293,2012,1,1982,0,19,9,3
9914,6.216666666666667,293,268,1,1982,0,14,2,1
9915,8.283333333333333,293,476,1,1989,0,18,4,1
9916,12.666666666666666,519,442,1,1956,1,10,11,2
9917,4.816666666666666,519,492,1,1964,0,6,7,2
9918,11.166666666666666,519,442,1,1964,0,5,11,1
9919,19.266666666666666,519,2021,0,1969,2,19,2,5
9920,9.1,519,253,1,1987,0,20,6,3
9921,6.966666666666667,519,3223,1,1987,1,11,10,6
9922,9.583333333333334,519,468,1,1987,0,19,4,1
9923,9.3,519,501,1,1988,1,18,9,1
9924,8.233333333333333,519,486,1,1989,1,8,9,1
9925,5.4,426,363,1,1969,1,13,6,3
9926,20.866666666666667,426,426,1,1975,1,15,8,4
9927,16.833333333333332,426,334,1,1983,1,9,4,6
9928,11.233333333333333,426,303,1,1985,1,10,3,1
9929,5.483333333333333,426,248,1,1995,1,10,8,4
9930,7.916666666666667,2006,3159,1,1963,1,6,11,2
9931,26.583333333333332,2006,3366,1,1969,2,7,5,2
9932,9.733333333333333,2006,526,1,1994,0,21,7,1
9933,24.816666666666666,387,406,0,1992,1,12,5,4
9934,4.6,382,325,1,1996,0,21,9,1
9935,16.05,382,167,1,1986,0,22,6,4
9936,8.333333333333334,382,161,1,1988,1,14,7,5
9937,5.483333333333333,382,483,1,1991,0,21,6,3
9938,8.166666666666666,382,519,1,1991,0,6,8,3
9939,10.583333333333334,151,284,1,1961,0,14,11,3
9940,15.05,151,242,1,1968,0,19,8,3
9941,8.683333333333334,151,438,1,1982,0,17,10,6
9942,6.5,151,483,1,1990,1,12,5,6
9943,15.2,327,327,1,1956,0,9,5,5
9944,11.25,358,327,1,1980,1,8,4,1
9945,17.433333333333334,358,236,0,1986,0,14,8,5
9946,13.016666666666667,358,393,1,1991,0,17,11,0
9947,14.283333333333333,356,356,1,1996,1,1,7,5
9948,4.15,537,472,1,1998,0,14,10,0
9949,7.916666666666667,161,483,1,1952,0,18,1,2
9950,4.766666666666667,391,217,1,1952,0,13,6,3
9951,38.71666666666667,3173,442,1,1947,0,9,5,4
9952,26.283333333333335,161,386,1,1997,0,22,9,0
9953,18.583333333333332,537,465,1,1949,0,17,7,0
9954,14.866666666666667,3160,3302,1,1951,1,16,4,2
9955,4.316666666666666,312,412,1,1997,0,18,12,6
9956,10.416666666666666,3355,520,1,1946,0,20,3,0
9957,23.716666666666665,319,495,1,1999,0,11,7,0
9958,7.866666666666666,3167,3301,1,1945,0,16,4,2
9959,28.983333333333334,337,494,1,1952,1,16,2,1
9960,7.35,433,253,1,1996,0,19,7,2
9961,8.133333333333333,3410,3329,1,1950,1,22,4,3
9962,6.85,507,466,1,1996,0,11,10,0
9963,7.383333333333334,146,355,1,1949,0,16,11,0
9964,4.633333333333334,311,341,1,2000,0,9,5,3
9965,35.833333333333336,492,3455,1,1952,0,15,6,4
9966,12.766666666666667,439,387,1,1952,1,7,6,0
9967,15.783333333333333,412,414,1,1951,0,10,7,3
9968,9.166666666666666,305,441,1,1996,0,13,5,1
9969,10.783333333333333,3160,3231,1,1951,1,11,4,5
9970,12.316666666666666,3002,3002,1,1953,0,13,2,1
9971,32.06666666666667,3493,545,1,1953,0,18,11,4
9972,3.466666666666667,241,243,1,1953,1,11,2,0
9973,23.666666666666668,516,3428,1,1954,1,19,7,6
9974,35.833333333333336,439,276,1,1954,1,13,5,5
9975,5.716666666666667,152,3002,1,1955,0,12,3,2
9976,11.75,519,536,1,1956,0,8,11,1
9977,16.766666666666666,332,265,1,1956,1,8,12,0
9978,5.3,295,502,1,1956,0,11,4,3
9979,28.5,514,2010,1,1956,0,14,8,2
9980,34.483333333333334,2010,3125,1,1957,0,7,9,3
9981,7.566666666666666,470,252,1,1957,1,10,5,6
9982,5.533333333333333,403,445,1,1957,0,17,8,3
9983,30.716666666666665,514,3331,1,1957,1,17,8,4
9984,39.21666666666667,3176,355,1,1957,0,14,9,6
9985,7.866666666666666,385,3140,1,1958,0,16,9,2
9986,5.0,482,116,1,1958,0,23,8,4
9987,6.05,3301,3226,1,1958,1,13,3,3
9988,10.616666666666667,482,237,1,1958,1,18,12,2
9989,33.88333333333333,426,530,1,1958,1,17,6,4
9990,6.816666666666666,279,361,1,1958,0,8,3,0
9991,10.1,3286,3369,1,1958,0,18,8,4
9992,18.133333333333333,523,3152,1,1958,0,18,6,1
9993,15.083333333333334,128,462,1,1958,1,9,4,2
9994,64.08333333333333,315,536,1,1959,0,14,11,4
9995,32.666666666666664,3148,356,1,1959,1,13,5,2
9996,42.88333333333333,3171,456,1,1959,0,8,5,3
9997,19.133333333333333,458,3166,1,1959,0,16,5,5
9998,6.983333333333333,3145,3137,1,1959,1,19,7,1
9999,8.7,174,526,1,1959,1,7,8,1
10000,5.366666666666666,517,486,1,1959,0,8,5,0
10001,4.566666666666666,305,441,1,1960,0,15,4,5
10002,17.533333333333335,470,3466,1,1960,1,16,9,4
10003,13.35,3160,3447,1,1962,1,15,8,4
10004,9.683333333333334,312,3435,1,1962,1,8,9,3
10005,23.55,490,522,1,1962,0,8,1,0
10006,24.383333333333333,435,3356,1,1962,1,14,2,1
10007,18.833333333333332,3341,450,1,1962,0,11,5,4
10008,3.4,494,3259,1,1962,0,8,11,3
10009,19.4,3381,3423,1,1962,1,10,12,2
10010,3.3833333333333333,3308,3402,1,1962,0,5,11,2
10011,6.116666666666666,146,355,1,1962,0,20,1,2
10012,17.783333333333335,3458,3438,1,1962,0,16,11,5
10013,4.833333333333333,238,223,1,1962,0,15,6,2
10014,6.7,3137,3163,1,1962,0,17,12,4
10015,16.3,474,265,1,1963,0,10,2,0
10016,9.283333333333333,465,442,1,1963,0,18,4,0
10017,4.716666666666667,3367,3374,1,1963,0,17,6,2
10018,6.35,3087,2002,1,1963,0,7,9,2
10019,11.233333333333333,2021,3176,1,1963,0,17,7,5
10020,3.2666666666666666,470,494,1,1963,0,18,7,3
10021,19.283333333333335,252,465,1,1964,1,9,5,1
10022,12.566666666666666,3427,531,1,1964,0,17,8,6
10023,7.066666666666666,307,341,1,1964,0,15,1,1
10024,11.783333333333333,369,546,1,1965,0,8,6,2
10025,3.1333333333333333,3175,3164,1,1965,1,12,6,2
10026,30.416666666666668,406,127,1,1965,0,17,8,1
10027,12.3,3170,3328,1,1965,1,22,8,4
10028,9.816666666666666,442,3235,1,1965,0,17,9,3
10029,7.7,545,516,1,1965,0,8,12,2
10030,15.833333333333334,3362,3363,1,1965,1,14,5,0
10031,7.45,3514,3516,1,1965,0,19,10,3
10032,26.5,3255,3436,1,1965,0,6,4,1
10033,6.2,3173,3167,1,1966,0,8,4,1
10034,6.483333333333333,355,82,1,1966,1,19,8,0
10035,24.983333333333334,2008,356,1,1966,0,13,5,6
10036,6.666666666666667,528,237,1,1966,0,9,8,5
10037,18.85,327,2009,1,1966,0,1,3,1
10038,6.133333333333334,3458,305,1,1966,0,15,3,5
10039,20.283333333333335,265,454,1,1966,0,17,5,3
10040,3.6,2021,495,1,1966,0,19,4,4
10041,10.016666666666667,499,3233,1,1966,0,13,5,1
10042,6.883333333333334,3415,3368,1,1966,0,20,5,1
10043,6.433333333333334,3233,447,1,1966,0,14,8,4
10044,5.583333333333333,3367,3400,1,1966,0,17,6,3
10045,8.65,3168,3374,1,1967,0,15,10,6
10046,8.366666666666667,358,347,1,1967,0,15,9,5
10047,7.95,307,279,1,1967,0,17,11,6
10048,4.133333333333334,505,465,1,1967,0,7,8,3
10049,23.3,3388,319,1,1967,0,9,4,2
10050,32.28333333333333,3321,347,1,1967,1,6,3,3
10051,8.733333333333333,164,2021,1,1967,0,17,4,1
10052,9.733333333333333,3150,3134,1,1967,1,21,6,2
10053,6.333333333333333,2023,3466,1,1967,0,11,3,3
10054,5.45,3383,3314,1,1967,0,13,5,3
10055,12.45,3635,482,1,1967,0,14,10,5
10056,3.966666666666667,3350,3383,1,1967,0,17,7,6
10057,4.25,3418,3558,1,1967,0,18,3,5
10058,28.533333333333335,387,3405,1,1968,0,18,3,4
10059,17.45,3332,3349,1,1968,0,20,1,5
10060,30.9,3458,266,1,1968,0,17,9,4
10061,19.6,151,518,1,1968,0,16,5,3
10062,35.46666666666667,174,72,1,1968,0,15,4,2
10063,6.366666666666666,3641,253,1,1968,1,16,11,1
10064,39.5,395,359,1,1968,0,11,4,1
10065,3.8333333333333335,3300,3310,1,1968,0,21,6,1
10066,33.93333333333333,477,309,1,1968,0,11,1,3
10067,16.983333333333334,251,319,1,1968,0,3,3,5
10068,3.433333333333333,387,249,1,1968,0,8,6,3
10069,7.55,3170,3323,1,1969,2,10,4,5
10070,16.666666666666668,3243,3305,1,1969,0,18,12,0
10071,36.6,3362,509,0,1969,2,17,4,3
10072,9.316666666666666,296,259,1,1969,0,19,8,3
10073,30.05,323,398,1,1969,0,9,5,5
10074,19.783333333333335,524,516,0,1969,2,10,3,0
10075,9.766666666666667,526,482,1,1969,2,0,3,6
10076,15.8,3684,257,0,1969,2,19,5,5
10077,22.366666666666667,3388,2000,0,1969,2,14,5,4
10078,9.483333333333333,358,453,1,1969,0,19,7,3
10079,3.683333333333333,357,254,1,1969,0,15,8,3
10080,24.116666666666667,492,468,0,1969,2,13,4,6
10081,8.533333333333333,3411,398,0,1969,2,19,4,2
10082,27.616666666666667,3236,3145,1,1969,0,7,2,2
10083,8.25,3325,3282,1,1970,1,18,8,6
10084,24.55,524,3529,1,1970,0,16,5,1
10085,6.266666666666667,492,527,1,1970,0,6,12,2
10086,10.55,2021,434,1,1970,0,17,9,0
10087,9.733333333333333,522,505,1,1970,0,16,4,2
10088,9.8,518,465,1,1970,0,9,9,3
10089,3.05,496,280,1,1970,0,21,5,3
10090,7.25,474,2003,1,1970,0,19,9,0
10091,17.65,442,3134,1,1971,0,15,7,3
10092,7.25,301,502,1,1971,1,19,10,5
10093,5.183333333333334,3435,312,1,1971,0,18,11,4
10094,5.216666666666667,239,419,1,1971,0,9,6,0
10095,24.3,439,314,1,1971,1,6,5,3
10096,24.633333333333333,499,3139,1,1971,0,14,2,2
10097,5.316666666666666,3423,3354,1,1971,1,16,4,4
10098,24.75,446,450,1,1971,0,17,5,3
10099,9.133333333333333,3070,2002,1,1972,0,9,6,4
10100,11.633333333333333,3359,3235,1,1972,0,8,5,3
10101,12.95,519,457,1,1972,0,17,8,1
10102,11.6,3124,3221,1,1972,0,10,9,3
10103,4.133333333333334,3235,456,1,1972,0,10,11,2
10104,21.666666666666668,347,3402,1,1972,0,18,6,4
10105,5.25,195,337,1,1972,0,16,10,1
10106,7.983333333333333,450,3233,1,1972,0,18,9,2
10107,8.133333333333333,3156,305,1,1972,0,6,6,2
10108,7.45,3158,3458,1,1973,0,15,8,6
10109,6.566666666666666,164,527,1,1973,1,13,12,3
10110,4.2,432,150,1,1973,0,17,11,5
10111,27.5,336,302,1,1973,1,9,6,2
10112,4.883333333333334,516,385,1,1973,1,17,7,1
10113,7.15,3172,3170,1,1973,0,10,10,6
10114,11.5,466,161,1,1973,0,14,5,3
10115,4.3,3141,3142,1,1974,1,20,8,1
10116,11.066666666666666,3435,342,1,1974,1,18,2,3
10117,16.35,3163,228,1,1974,0,10,5,3
10118,7.25,3397,3410,1,1974,0,10,2,6
10119,5.233333333333333,3384,3409,1,1974,0,7,5,5
10120,19.816666666666666,3233,525,1,1974,0,15,10,3
10121,14.416666666666666,315,257,1,1974,0,9,10,3
10122,9.766666666666667,403,2009,1,1974,0,19,8,5
10123,10.083333333333334,515,530,1,1974,1,5,5,2
10124,3.783333333333333,328,276,1,1974,0,15,11,2
10125,10.65,3378,3158,1,1975,1,15,7,4
10126,19.9,478,3428,1,1975,0,22,6,3
10127,11.566666666666666,491,3260,1,1975,0,18,1,4
10128,4.35,526,466,1,1975,0,17,5,1
10129,20.466666666666665,3101,531,1,1975,0,10,4,5
10130,19.15,363,3258,1,1975,0,7,4,3
10131,16.616666666666667,3263,341,1,1976,0,9,9,4
10132,9.183333333333334,398,407,1,1976,0,17,5,6
10133,12.15,3002,347,1,1976,1,14,1,5
10134,5.516666666666667,3486,353,1,1976,0,14,3,6
10135,15.2,389,3179,1,1976,1,21,5,4
10136,15.75,3374,3170,1,1977,1,14,9,4
10137,9.3,411,339,1,1977,0,18,9,3
10138,6.866666666666666,3078,3093,1,1977,0,19,5,0
10139,4.766666666666667,505,546,1,1977,1,19,8,5
10140,5.916666666666667,392,2001,1,1977,1,16,5,3
10141,5.4,3381,3421,1,1977,0,17,8,3
10142,38.78333333333333,3343,486,1,1977,0,14,6,1
10143,10.083333333333334,403,476,1,1977,0,8,10,0
10144,5.483333333333333,446,383,1,1977,0,16,10,5
10145,30.566666666666666,245,540,1,1977,0,9,12,0
10146,6.85,358,223,1,1978,0,13,11,3
10147,9.516666666666667,228,3141,1,1978,0,9,8,3
10148,11.75,3310,3537,1,1978,0,20,10,1
10149,3.75,229,428,1,1978,0,10,11,4
10150,16.4,501,228,1,1978,0,8,5,1
10151,13.5,3307,3294,1,1978,0,16,4,3
10152,14.533333333333333,3623,3292,1,1978,1,9,12,5
10153,9.233333333333333,405,525,1,1978,0,0,6,3
10154,5.4,167,305,1,1978,0,7,6,0
10155,12.966666666666667,515,3178,1,1978,0,17,4,0
10156,6.883333333333334,492,3443,1,1978,0,6,5,1
10157,9.15,497,3632,1,1979,0,20,2,3
10158,21.0,495,3156,1,1979,0,18,11,1
10159,6.983333333333333,238,509,1,1979,0,16,4,1
10160,4.333333333333333,257,328,1,1979,0,17,2,0
10161,3.8,3360,3172,1,1979,0,15,8,1
10162,6.733333333333333,363,309,1,1979,1,18,6,2
10163,6.983333333333333,402,3463,1,1979,1,18,9,0
10164,11.466666666666667,282,430,1,1979,0,12,11,6
10165,10.233333333333333,285,494,1,1979,0,17,8,6
10166,9.116666666666667,327,377,1,1979,0,13,4,3
10167,13.166666666666666,430,387,1,1979,0,12,2,4
10168,8.383333333333333,345,491,1,1979,1,14,10,2
10169,5.35,369,3660,1,1979,0,5,5,1
10170,19.616666666666667,264,326,1,1979,0,14,7,4
10171,9.4,3244,505,1,1979,0,11,3,5
10172,15.416666666666666,487,2023,1,1980,0,7,6,2
